key,team_a,team_b,city,matchday,revenue_usd_m
Japan|Panama|Kansas City|3,Japan,Panama,Kansas City,3,5.6797
Croatia|Norway|Philadelphia|2,Croatia,Norway,Philadelphia,2,5.6797
Japan|Panama|Philadelphia|2,Japan,Panama,Philadelphia,2,5.6797
Croatia|UEFA Playoff A|Philadelphia|3,Croatia,UEFA Playoff A,Philadelphia,3,5.6797
Croatia|UEFA Playoff B|Philadelphia|3,Croatia,UEFA Playoff B,Philadelphia,3,5.6797
Croatia|UEFA Playoff C|Philadelphia|3,Croatia,UEFA Playoff C,Philadelphia,3,5.6797
Croatia|UEFA Playoff D|Philadelphia|3,Croatia,UEFA Playoff D,Philadelphia,3,5.6797
Mexico|Uzbekistan|Guadalajara|1,Mexico,Uzbekistan,Guadalajara,1,5.6791
Mexico|Qatar|Guadalajara|1,Mexico,Qatar,Guadalajara,1,5.6791
Egypt|Switzerland|Toronto|1,Egypt,Switzerland,Toronto,1,5.6791
Egypt|Switzerland|Vancouver|1,Egypt,Switzerland,Vancouver,1,5.6791
Algeria|Switzerland|Toronto|1,Algeria,Switzerland,Toronto,1,5.6791
Algeria|Switzerland|Vancouver|1,Algeria,Switzerland,Vancouver,1,5.6791
Scotland|Switzerland|Toronto|1,Scotland,Switzerland,Toronto,1,5.6791
Scotland|Switzerland|Vancouver|1,Scotland,Switzerland,Vancouver,1,5.6791
Japan|Scotland|Toronto|1,Japan,Scotland,Toronto,1,5.6791
Japan|Scotland|Vancouver|1,Japan,Scotland,Vancouver,1,5.6791
Ecuador|Uzbekistan|Toronto|1,Ecuador,Uzbekistan,Toronto,1,5.6791
Ecuador|Uzbekistan|Vancouver|1,Ecuador,Uzbekistan,Vancouver,1,5.6791
Ecuador|Qatar|Toronto|1,Ecuador,Qatar,Toronto,1,5.6791
Ecuador|Qatar|Vancouver|1,Ecuador,Qatar,Vancouver,1,5.6791
Egypt|USA|Seattle|1,Egypt,USA,Seattle,1,5.6791
Algeria|USA|Seattle|1,Algeria,USA,Seattle,1,5.6791
Scotland|USA|Seattle|1,Scotland,USA,Seattle,1,5.6791
Egypt|Switzerland|Houston|1,Egypt,Switzerland,Houston,1,5.6791
Algeria|Switzerland|Houston|1,Algeria,Switzerland,Houston,1,5.6791
Scotland|Switzerland|Houston|1,Scotland,Switzerland,Houston,1,5.6791
Japan|Scotland|Houston|1,Japan,Scotland,Houston,1,5.6791
Ecuador|Uzbekistan|Houston|1,Ecuador,Uzbekistan,Houston,1,5.6791
Ecuador|Qatar|Houston|1,Ecuador,Qatar,Houston,1,5.6791
Egypt|Switzerland|Atlanta|1,Egypt,Switzerland,Atlanta,1,5.6791
Egypt|Switzerland|Miami|1,Egypt,Switzerland,Miami,1,5.6791
Algeria|Switzerland|Atlanta|1,Algeria,Switzerland,Atlanta,1,5.6791
Algeria|Switzerland|Miami|1,Algeria,Switzerland,Miami,1,5.6791
Scotland|Switzerland|Atlanta|1,Scotland,Switzerland,Atlanta,1,5.6791
Scotland|Switzerland|Miami|1,Scotland,Switzerland,Miami,1,5.6791
Japan|Scotland|Atlanta|1,Japan,Scotland,Atlanta,1,5.6791
Japan|Scotland|Miami|1,Japan,Scotland,Miami,1,5.6791
Ecuador|Uzbekistan|Atlanta|1,Ecuador,Uzbekistan,Atlanta,1,5.6791
Ecuador|Uzbekistan|Miami|1,Ecuador,Uzbekistan,Miami,1,5.6791
Ecuador|Qatar|Atlanta|1,Ecuador,Qatar,Atlanta,1,5.6791
Ecuador|Qatar|Miami|1,Ecuador,Qatar,Miami,1,5.6791
Algeria|IR Iran|Guadalajara|3,Algeria,IR Iran,Guadalajara,3,5.6786
Algeria|Korea Republic|Guadalajara|3,Algeria,Korea Republic,Guadalajara,3,5.6786
IR Iran|Scotland|Guadalajara|3,IR Iran,Scotland,Guadalajara,3,5.6786
Korea Republic|Scotland|Guadalajara|3,Korea Republic,Scotland,Guadalajara,3,5.6786
Australia|Cote d'Ivoire|Guadalajara|3,Australia,Cote d'Ivoire,Guadalajara,3,5.6786
Algeria|IR Iran|New York/NJ|2,Algeria,IR Iran,New York/NJ,2,5.6786
Algeria|IR Iran|Boston|2,Algeria,IR Iran,Boston,2,5.6786
IR Iran|Scotland|New York/NJ|2,IR Iran,Scotland,New York/NJ,2,5.6786
IR Iran|Scotland|Boston|2,IR Iran,Scotland,Boston,2,5.6786
Algeria|Korea Republic|New York/NJ|2,Algeria,Korea Republic,New York/NJ,2,5.6786
Algeria|Korea Republic|Boston|2,Algeria,Korea Republic,Boston,2,5.6786
Korea Republic|Scotland|New York/NJ|2,Korea Republic,Scotland,New York/NJ,2,5.6786
Korea Republic|Scotland|Boston|2,Korea Republic,Scotland,Boston,2,5.6786
Australia|Cote d'Ivoire|New York/NJ|2,Australia,Cote d'Ivoire,New York/NJ,2,5.6786
Australia|Cote d'Ivoire|Boston|2,Australia,Cote d'Ivoire,Boston,2,5.6786
Algeria|IR Iran|Seattle|3,Algeria,IR Iran,Seattle,3,5.6786
Algeria|Korea Republic|Seattle|3,Algeria,Korea Republic,Seattle,3,5.6786
IR Iran|Scotland|Seattle|3,IR Iran,Scotland,Seattle,3,5.6786
Korea Republic|Scotland|Seattle|3,Korea Republic,Scotland,Seattle,3,5.6786
Australia|Cote d'Ivoire|Seattle|3,Australia,Cote d'Ivoire,Seattle,3,5.6786
Algeria|IR Iran|Kansas City|2,Algeria,IR Iran,Kansas City,2,5.6786
IR Iran|Scotland|Kansas City|2,IR Iran,Scotland,Kansas City,2,5.6786
Algeria|Korea Republic|Kansas City|2,Algeria,Korea Republic,Kansas City,2,5.6786
Korea Republic|Scotland|Kansas City|2,Korea Republic,Scotland,Kansas City,2,5.6786
Australia|Cote d'Ivoire|Kansas City|2,Australia,Cote d'Ivoire,Kansas City,2,5.6786
Algeria|IR Iran|Kansas City|3,Algeria,IR Iran,Kansas City,3,5.6786
Algeria|Korea Republic|Kansas City|3,Algeria,Korea Republic,Kansas City,3,5.6786
IR Iran|Scotland|Kansas City|3,IR Iran,Scotland,Kansas City,3,5.6786
Korea Republic|Scotland|Kansas City|3,Korea Republic,Scotland,Kansas City,3,5.6786
Australia|Cote d'Ivoire|Kansas City|3,Australia,Cote d'Ivoire,Kansas City,3,5.6786
Algeria|IR Iran|Philadelphia|2,Algeria,IR Iran,Philadelphia,2,5.6786
IR Iran|Scotland|Philadelphia|2,IR Iran,Scotland,Philadelphia,2,5.6786
Algeria|Korea Republic|Philadelphia|2,Algeria,Korea Republic,Philadelphia,2,5.6786
Korea Republic|Scotland|Philadelphia|2,Korea Republic,Scotland,Philadelphia,2,5.6786
Australia|Cote d'Ivoire|Philadelphia|2,Australia,Cote d'Ivoire,Philadelphia,2,5.6786
Ghana|Scotland|Dallas|1,Ghana,Scotland,Dallas,1,5.678
UEFA Playoff A|Uzbekistan|Dallas|1,UEFA Playoff A,Uzbekistan,Dallas,1,5.676
Qatar|UEFA Playoff A|Dallas|1,Qatar,UEFA Playoff A,Dallas,1,5.676
UEFA Playoff B|Uzbekistan|Dallas|1,UEFA Playoff B,Uzbekistan,Dallas,1,5.676
Qatar|UEFA Playoff B|Dallas|1,Qatar,UEFA Playoff B,Dallas,1,5.676
UEFA Playoff C|Uzbekistan|Dallas|1,UEFA Playoff C,Uzbekistan,Dallas,1,5.676
Qatar|UEFA Playoff C|Dallas|1,Qatar,UEFA Playoff C,Dallas,1,5.676
UEFA Playoff D|Uzbekistan|Dallas|1,UEFA Playoff D,Uzbekistan,Dallas,1,5.676
Qatar|UEFA Playoff D|Dallas|1,Qatar,UEFA Playoff D,Dallas,1,5.676
Croatia|Panama|Toronto|1,Croatia,Panama,Toronto,1,5.6752
Croatia|Panama|Vancouver|1,Croatia,Panama,Vancouver,1,5.6752
France|Japan|New York/NJ|1,France,Japan,New York/NJ,1,5.6752
France|Japan|Boston|1,France,Japan,Boston,1,5.6752
England|Senegal|New York/NJ|1,England,Senegal,New York/NJ,1,5.6752
England|Senegal|Boston|1,England,Senegal,Boston,1,5.6752
Austria|Portugal|New York/NJ|1,Austria,Portugal,New York/NJ,1,5.6752
Austria|Portugal|Boston|1,Austria,Portugal,Boston,1,5.6752
Australia|Portugal|New York/NJ|1,Australia,Portugal,New York/NJ,1,5.6752
Australia|Portugal|Boston|1,Australia,Portugal,Boston,1,5.6752
Germany|UEFA Playoff A|Houston|1,Germany,UEFA Playoff A,Houston,1,5.6752
Germany|UEFA Playoff A|Toronto|1,Germany,UEFA Playoff A,Toronto,1,5.6752
Germany|UEFA Playoff B|Houston|1,Germany,UEFA Playoff B,Houston,1,5.6752
Germany|UEFA Playoff B|Toronto|1,Germany,UEFA Playoff B,Toronto,1,5.6752
Germany|UEFA Playoff C|Houston|1,Germany,UEFA Playoff C,Houston,1,5.6752
Germany|UEFA Playoff C|Toronto|1,Germany,UEFA Playoff C,Toronto,1,5.6752
Germany|UEFA Playoff D|Houston|1,Germany,UEFA Playoff D,Houston,1,5.6752
Germany|UEFA Playoff D|Toronto|1,Germany,UEFA Playoff D,Toronto,1,5.6752
Croatia|Panama|Houston|1,Croatia,Panama,Houston,1,5.6752
Belgium|Norway|Seattle|1,Belgium,Norway,Seattle,1,5.6752
Germany|Norway|Seattle|1,Germany,Norway,Seattle,1,5.6752
Germany|UEFA Playoff A|Atlanta|1,Germany,UEFA Playoff A,Atlanta,1,5.6752
Germany|UEFA Playoff A|Miami|1,Germany,UEFA Playoff A,Miami,1,5.6752
Germany|UEFA Playoff B|Atlanta|1,Germany,UEFA Playoff B,Atlanta,1,5.6752
Germany|UEFA Playoff B|Miami|1,Germany,UEFA Playoff B,Miami,1,5.6752
Germany|UEFA Playoff C|Atlanta|1,Germany,UEFA Playoff C,Atlanta,1,5.6752
Germany|UEFA Playoff C|Miami|1,Germany,UEFA Playoff C,Miami,1,5.6752
Germany|UEFA Playoff D|Atlanta|1,Germany,UEFA Playoff D,Atlanta,1,5.6752
Germany|UEFA Playoff D|Miami|1,Germany,UEFA Playoff D,Miami,1,5.6752
Croatia|Panama|Atlanta|1,Croatia,Panama,Atlanta,1,5.6752
Croatia|Panama|Miami|1,Croatia,Panama,Miami,1,5.6752
France|Japan|Kansas City|1,France,Japan,Kansas City,1,5.6752
England|Senegal|Kansas City|1,England,Senegal,Kansas City,1,5.6752
Austria|Portugal|Kansas City|1,Austria,Portugal,Kansas City,1,5.6752
Australia|Portugal|Kansas City|1,Australia,Portugal,Kansas City,1,5.6752
Belgium|Norway|Kansas City|1,Belgium,Norway,Kansas City,1,5.6752
Germany|Norway|Kansas City|1,Germany,Norway,Kansas City,1,5.6752
France|Japan|Philadelphia|1,France,Japan,Philadelphia,1,5.6752
England|Senegal|Philadelphia|1,England,Senegal,Philadelphia,1,5.6752
Austria|Portugal|Philadelphia|1,Austria,Portugal,Philadelphia,1,5.6752
Australia|Portugal|Philadelphia|1,Australia,Portugal,Philadelphia,1,5.6752
Morocco|Netherlands|New York/NJ|1,Morocco,Netherlands,New York/NJ,1,5.6748
Morocco|Netherlands|Boston|1,Morocco,Netherlands,Boston,1,5.6748
Colombia|Netherlands|New York/NJ|1,Colombia,Netherlands,New York/NJ,1,5.6748
Colombia|Netherlands|Boston|1,Colombia,Netherlands,Boston,1,5.6748
Morocco|Netherlands|Kansas City|1,Morocco,Netherlands,Kansas City,1,5.6748
Colombia|Netherlands|Kansas City|1,Colombia,Netherlands,Kansas City,1,5.6748
Morocco|Netherlands|Philadelphia|1,Morocco,Netherlands,Philadelphia,1,5.6748
Colombia|Netherlands|Philadelphia|1,Colombia,Netherlands,Philadelphia,1,5.6748
Egypt|Jordan|Dallas|2,Egypt,Jordan,Dallas,2,5.6732
Croatia|Paraguay|Dallas|2,Croatia,Paraguay,Dallas,2,5.6716
Paraguay|Spain|Dallas|3,Paraguay,Spain,Dallas,3,5.6716
France|Paraguay|Dallas|3,France,Paraguay,Dallas,3,5.6716
England|Paraguay|Dallas|3,England,Paraguay,Dallas,3,5.6716
Paraguay|Portugal|Dallas|3,Paraguay,Portugal,Dallas,3,5.6716
Belgium|Paraguay|Dallas|3,Belgium,Paraguay,Dallas,3,5.6716
Germany|Paraguay|Dallas|3,Germany,Paraguay,Dallas,3,5.6716
Croatia|Paraguay|Dallas|3,Croatia,Paraguay,Dallas,3,5.6716
Curacao|Paraguay|New York/NJ|1,Curacao,Paraguay,New York/NJ,1,5.6715
Curacao|Paraguay|Boston|1,Curacao,Paraguay,Boston,1,5.6715
Curacao|Paraguay|Kansas City|1,Curacao,Paraguay,Kansas City,1,5.6715
Curacao|Paraguay|Philadelphia|1,Curacao,Paraguay,Philadelphia,1,5.6715
UEFA Playoff A|Uruguay|Dallas|1,UEFA Playoff A,Uruguay,Dallas,1,5.6698
UEFA Playoff B|Uruguay|Dallas|1,UEFA Playoff B,Uruguay,Dallas,1,5.6698
UEFA Playoff C|Uruguay|Dallas|1,UEFA Playoff C,Uruguay,Dallas,1,5.6698
UEFA Playoff D|Uruguay|Dallas|1,UEFA Playoff D,Uruguay,Dallas,1,5.6698
Haiti|South Africa|Dallas|1,Haiti,South Africa,Dallas,1,5.6676
Curacao|Paraguay|Dallas|2,Curacao,Paraguay,Dallas,2,5.6673
Cabo Verde|Panama|Dallas|1,Cabo Verde,Panama,Dallas,1,5.667
Colombia|UEFA Playoff A|Toronto|2,Colombia,UEFA Playoff A,Toronto,2,5.6663
Colombia|UEFA Playoff A|Vancouver|2,Colombia,UEFA Playoff A,Vancouver,2,5.6663
Colombia|UEFA Playoff B|Toronto|2,Colombia,UEFA Playoff B,Toronto,2,5.6663
Colombia|UEFA Playoff B|Vancouver|2,Colombia,UEFA Playoff B,Vancouver,2,5.6663
Colombia|UEFA Playoff C|Toronto|2,Colombia,UEFA Playoff C,Toronto,2,5.6663
Colombia|UEFA Playoff C|Vancouver|2,Colombia,UEFA Playoff C,Vancouver,2,5.6663
Colombia|UEFA Playoff D|Toronto|2,Colombia,UEFA Playoff D,Toronto,2,5.6663
Colombia|UEFA Playoff D|Vancouver|2,Colombia,UEFA Playoff D,Vancouver,2,5.6663
Colombia|UEFA Playoff A|New York/NJ|3,Colombia,UEFA Playoff A,New York/NJ,3,5.6663
Colombia|UEFA Playoff A|Boston|3,Colombia,UEFA Playoff A,Boston,3,5.6663
Colombia|UEFA Playoff B|New York/NJ|3,Colombia,UEFA Playoff B,New York/NJ,3,5.6663
Colombia|UEFA Playoff B|Boston|3,Colombia,UEFA Playoff B,Boston,3,5.6663
Colombia|UEFA Playoff C|New York/NJ|3,Colombia,UEFA Playoff C,New York/NJ,3,5.6663
Colombia|UEFA Playoff C|Boston|3,Colombia,UEFA Playoff C,Boston,3,5.6663
Colombia|UEFA Playoff D|New York/NJ|3,Colombia,UEFA Playoff D,New York/NJ,3,5.6663
Colombia|UEFA Playoff D|Boston|3,Colombia,UEFA Playoff D,Boston,3,5.6663
Colombia|UEFA Playoff A|Houston|2,Colombia,UEFA Playoff A,Houston,2,5.6663
Colombia|UEFA Playoff B|Houston|2,Colombia,UEFA Playoff B,Houston,2,5.6663
Colombia|UEFA Playoff C|Houston|2,Colombia,UEFA Playoff C,Houston,2,5.6663
Colombia|UEFA Playoff D|Houston|2,Colombia,UEFA Playoff D,Houston,2,5.6663
Colombia|UEFA Playoff A|Atlanta|2,Colombia,UEFA Playoff A,Atlanta,2,5.6663
Colombia|UEFA Playoff A|Miami|2,Colombia,UEFA Playoff A,Miami,2,5.6663
Colombia|UEFA Playoff B|Atlanta|2,Colombia,UEFA Playoff B,Atlanta,2,5.6663
Colombia|UEFA Playoff B|Miami|2,Colombia,UEFA Playoff B,Miami,2,5.6663
Colombia|UEFA Playoff C|Atlanta|2,Colombia,UEFA Playoff C,Atlanta,2,5.6663
Colombia|UEFA Playoff C|Miami|2,Colombia,UEFA Playoff C,Miami,2,5.6663
Colombia|UEFA Playoff D|Atlanta|2,Colombia,UEFA Playoff D,Atlanta,2,5.6663
Colombia|UEFA Playoff D|Miami|2,Colombia,UEFA Playoff D,Miami,2,5.6663
Colombia|UEFA Playoff A|Kansas City|3,Colombia,UEFA Playoff A,Kansas City,3,5.6663
Colombia|UEFA Playoff B|Kansas City|3,Colombia,UEFA Playoff B,Kansas City,3,5.6663
Colombia|UEFA Playoff C|Kansas City|3,Colombia,UEFA Playoff C,Kansas City,3,5.6663
Colombia|UEFA Playoff D|Kansas City|3,Colombia,UEFA Playoff D,Kansas City,3,5.6663
Colombia|UEFA Playoff A|Philadelphia|3,Colombia,UEFA Playoff A,Philadelphia,3,5.6663
Colombia|UEFA Playoff B|Philadelphia|3,Colombia,UEFA Playoff B,Philadelphia,3,5.6663
Colombia|UEFA Playoff C|Philadelphia|3,Colombia,UEFA Playoff C,Philadelphia,3,5.6663
Colombia|UEFA Playoff D|Philadelphia|3,Colombia,UEFA Playoff D,Philadelphia,3,5.6663
New Zealand|Uzbekistan|New York/NJ|1,New Zealand,Uzbekistan,New York/NJ,1,5.6662
New Zealand|Uzbekistan|Boston|1,New Zealand,Uzbekistan,Boston,1,5.6662
New Zealand|Uzbekistan|Kansas City|1,New Zealand,Uzbekistan,Kansas City,1,5.6662
New Zealand|Uzbekistan|Philadelphia|1,New Zealand,Uzbekistan,Philadelphia,1,5.6662
Jordan|Panama|Dallas|1,Jordan,Panama,Dallas,1,5.6656
Austria|Qatar|Toronto|1,Austria,Qatar,Toronto,1,5.6645
Austria|Qatar|Vancouver|1,Austria,Qatar,Vancouver,1,5.6645
Austria|Saudi Arabia|Toronto|1,Austria,Saudi Arabia,Toronto,1,5.6645
Austria|Saudi Arabia|Vancouver|1,Austria,Saudi Arabia,Vancouver,1,5.6645
Austria|Qatar|Houston|1,Austria,Qatar,Houston,1,5.6645
Austria|Saudi Arabia|Houston|1,Austria,Saudi Arabia,Houston,1,5.6645
Austria|Qatar|Atlanta|1,Austria,Qatar,Atlanta,1,5.6645
Austria|Qatar|Miami|1,Austria,Qatar,Miami,1,5.6645
Austria|Saudi Arabia|Atlanta|1,Austria,Saudi Arabia,Atlanta,1,5.6645
Austria|Saudi Arabia|Miami|1,Austria,Saudi Arabia,Miami,1,5.6645
Panama|Switzerland|Guadalajara|3,Panama,Switzerland,Guadalajara,3,5.6644
Panama|Switzerland|New York/NJ|2,Panama,Switzerland,New York/NJ,2,5.6644
Panama|Switzerland|Boston|2,Panama,Switzerland,Boston,2,5.6644
Panama|Switzerland|Seattle|3,Panama,Switzerland,Seattle,3,5.6644
Portugal|Senegal|Houston|3,Portugal,Senegal,Houston,3,5.6644
Portugal|Senegal|Toronto|3,Portugal,Senegal,Toronto,3,5.6644
Portugal|Senegal|Seattle|2,Portugal,Senegal,Seattle,2,5.6644
Portugal|Senegal|Atlanta|3,Portugal,Senegal,Atlanta,3,5.6644
Portugal|Senegal|Miami|3,Portugal,Senegal,Miami,3,5.6644
Panama|Switzerland|Kansas City|2,Panama,Switzerland,Kansas City,2,5.6644
Portugal|Senegal|Kansas City|2,Portugal,Senegal,Kansas City,2,5.6644
Panama|Switzerland|Kansas City|3,Panama,Switzerland,Kansas City,3,5.6644
Panama|Switzerland|Philadelphia|2,Panama,Switzerland,Philadelphia,2,5.6644
Austria|Tunisia|Guadalajara|3,Austria,Tunisia,Guadalajara,3,5.664
Austria|Tunisia|New York/NJ|2,Austria,Tunisia,New York/NJ,2,5.664
Austria|Tunisia|Boston|2,Austria,Tunisia,Boston,2,5.664
Austria|Tunisia|Seattle|3,Austria,Tunisia,Seattle,3,5.664
Austria|Tunisia|Kansas City|2,Austria,Tunisia,Kansas City,2,5.664
Austria|Tunisia|Kansas City|3,Austria,Tunisia,Kansas City,3,5.664
Austria|Tunisia|Philadelphia|2,Austria,Tunisia,Philadelphia,2,5.664
Ecuador|Egypt|Dallas|2,Ecuador,Egypt,Dallas,2,5.6624
Algeria|Ecuador|Dallas|2,Algeria,Ecuador,Dallas,2,5.6624
Australia|Egypt|Dallas|2,Australia,Egypt,Dallas,2,5.6624
Algeria|Australia|Dallas|2,Algeria,Australia,Dallas,2,5.6624
Australia|Scotland|Dallas|2,Australia,Scotland,Dallas,2,5.6624
Algeria|UEFA Playoff A|Dallas|2,Algeria,UEFA Playoff A,Dallas,2,5.6624
Algeria|UEFA Playoff B|Dallas|2,Algeria,UEFA Playoff B,Dallas,2,5.6624
Algeria|UEFA Playoff C|Dallas|2,Algeria,UEFA Playoff C,Dallas,2,5.6624
Algeria|UEFA Playoff D|Dallas|2,Algeria,UEFA Playoff D,Dallas,2,5.6624
Scotland|UEFA Playoff A|Dallas|2,Scotland,UEFA Playoff A,Dallas,2,5.6624
Scotland|UEFA Playoff B|Dallas|2,Scotland,UEFA Playoff B,Dallas,2,5.6624
Scotland|UEFA Playoff C|Dallas|2,Scotland,UEFA Playoff C,Dallas,2,5.6624
Scotland|UEFA Playoff D|Dallas|2,Scotland,UEFA Playoff D,Dallas,2,5.6624
Tunisia|UEFA Playoff A|Dallas|2,Tunisia,UEFA Playoff A,Dallas,2,5.6624
Tunisia|UEFA Playoff B|Dallas|2,Tunisia,UEFA Playoff B,Dallas,2,5.6624
Tunisia|UEFA Playoff C|Dallas|2,Tunisia,UEFA Playoff C,Dallas,2,5.6624
Tunisia|UEFA Playoff D|Dallas|2,Tunisia,UEFA Playoff D,Dallas,2,5.6624
Ecuador|Egypt|Dallas|3,Ecuador,Egypt,Dallas,3,5.6624
Australia|Egypt|Dallas|3,Australia,Egypt,Dallas,3,5.6624
Algeria|Ecuador|Dallas|3,Algeria,Ecuador,Dallas,3,5.6624
Algeria|Australia|Dallas|3,Algeria,Australia,Dallas,3,5.6624
Australia|Scotland|Dallas|3,Australia,Scotland,Dallas,3,5.6624
Jordan|Tunisia|Dallas|1,Jordan,Tunisia,Dallas,1,5.6622
Morocco|Panama|Toronto|1,Morocco,Panama,Toronto,1,5.6618
Morocco|Panama|Vancouver|1,Morocco,Panama,Vancouver,1,5.6618
Colombia|France|New York/NJ|1,Colombia,France,New York/NJ,1,5.6618
Colombia|France|Boston|1,Colombia,France,Boston,1,5.6618
England|Japan|New York/NJ|1,England,Japan,New York/NJ,1,5.6618
England|Japan|Boston|1,England,Japan,Boston,1,5.6618
IR Iran|Portugal|New York/NJ|1,IR Iran,Portugal,New York/NJ,1,5.6618
IR Iran|Portugal|Boston|1,IR Iran,Portugal,Boston,1,5.6618
Korea Republic|Portugal|New York/NJ|1,Korea Republic,Portugal,New York/NJ,1,5.6618
Korea Republic|Portugal|Boston|1,Korea Republic,Portugal,Boston,1,5.6618
Ecuador|Portugal|New York/NJ|1,Ecuador,Portugal,New York/NJ,1,5.6618
Ecuador|Portugal|Boston|1,Ecuador,Portugal,Boston,1,5.6618
Australia|Belgium|New York/NJ|1,Australia,Belgium,New York/NJ,1,5.6618
Australia|Belgium|Boston|1,Australia,Belgium,Boston,1,5.6618
Australia|Germany|New York/NJ|1,Australia,Germany,New York/NJ,1,5.6618
Australia|Germany|Boston|1,Australia,Germany,Boston,1,5.6618
Belgium|UEFA Playoff A|Houston|1,Belgium,UEFA Playoff A,Houston,1,5.6618
Belgium|UEFA Playoff A|Toronto|1,Belgium,UEFA Playoff A,Toronto,1,5.6618
Belgium|UEFA Playoff B|Houston|1,Belgium,UEFA Playoff B,Houston,1,5.6618
Belgium|UEFA Playoff B|Toronto|1,Belgium,UEFA Playoff B,Toronto,1,5.6618
Belgium|UEFA Playoff C|Houston|1,Belgium,UEFA Playoff C,Houston,1,5.6618
Belgium|UEFA Playoff C|Toronto|1,Belgium,UEFA Playoff C,Toronto,1,5.6618
Belgium|UEFA Playoff D|Houston|1,Belgium,UEFA Playoff D,Houston,1,5.6618
Belgium|UEFA Playoff D|Toronto|1,Belgium,UEFA Playoff D,Toronto,1,5.6618
Morocco|Panama|Houston|1,Morocco,Panama,Houston,1,5.6618
Belgium|UEFA Playoff A|Atlanta|1,Belgium,UEFA Playoff A,Atlanta,1,5.6618
Belgium|UEFA Playoff A|Miami|1,Belgium,UEFA Playoff A,Miami,1,5.6618
Belgium|UEFA Playoff B|Atlanta|1,Belgium,UEFA Playoff B,Atlanta,1,5.6618
Belgium|UEFA Playoff B|Miami|1,Belgium,UEFA Playoff B,Miami,1,5.6618
Belgium|UEFA Playoff C|Atlanta|1,Belgium,UEFA Playoff C,Atlanta,1,5.6618
Belgium|UEFA Playoff C|Miami|1,Belgium,UEFA Playoff C,Miami,1,5.6618
Belgium|UEFA Playoff D|Atlanta|1,Belgium,UEFA Playoff D,Atlanta,1,5.6618
Belgium|UEFA Playoff D|Miami|1,Belgium,UEFA Playoff D,Miami,1,5.6618
Morocco|Panama|Atlanta|1,Morocco,Panama,Atlanta,1,5.6618
Morocco|Panama|Miami|1,Morocco,Panama,Miami,1,5.6618
Colombia|France|Kansas City|1,Colombia,France,Kansas City,1,5.6618
England|Japan|Kansas City|1,England,Japan,Kansas City,1,5.6618
IR Iran|Portugal|Kansas City|1,IR Iran,Portugal,Kansas City,1,5.6618
Korea Republic|Portugal|Kansas City|1,Korea Republic,Portugal,Kansas City,1,5.6618
Ecuador|Portugal|Kansas City|1,Ecuador,Portugal,Kansas City,1,5.6618
Australia|Belgium|Kansas City|1,Australia,Belgium,Kansas City,1,5.6618
Australia|Germany|Kansas City|1,Australia,Germany,Kansas City,1,5.6618
Colombia|France|Philadelphia|1,Colombia,France,Philadelphia,1,5.6618
England|Japan|Philadelphia|1,England,Japan,Philadelphia,1,5.6618
IR Iran|Portugal|Philadelphia|1,IR Iran,Portugal,Philadelphia,1,5.6618
Korea Republic|Portugal|Philadelphia|1,Korea Republic,Portugal,Philadelphia,1,5.6618
Ecuador|Portugal|Philadelphia|1,Ecuador,Portugal,Philadelphia,1,5.6618
Australia|Belgium|Philadelphia|1,Australia,Belgium,Philadelphia,1,5.6618
Australia|Germany|Philadelphia|1,Australia,Germany,Philadelphia,1,5.6618
Colombia|Norway|Toronto|1,Colombia,Norway,Toronto,1,5.6615
Colombia|Norway|Vancouver|1,Colombia,Norway,Vancouver,1,5.6615
Colombia|Norway|Houston|1,Colombia,Norway,Houston,1,5.6615
Colombia|Norway|Atlanta|1,Colombia,Norway,Atlanta,1,5.6615
Colombia|Norway|Miami|1,Colombia,Norway,Miami,1,5.6615
Cote d'Ivoire|New Zealand|Monterrey|1,Cote d'Ivoire,New Zealand,Monterrey,1,5.6614
Morocco|Norway|Guadalajara|3,Morocco,Norway,Guadalajara,3,5.6613
Panama|Senegal|Guadalajara|3,Panama,Senegal,Guadalajara,3,5.6613
Morocco|UEFA Playoff A|Toronto|2,Morocco,UEFA Playoff A,Toronto,2,5.6613
Morocco|UEFA Playoff A|Vancouver|2,Morocco,UEFA Playoff A,Vancouver,2,5.6613
Morocco|UEFA Playoff B|Toronto|2,Morocco,UEFA Playoff B,Toronto,2,5.6613
Morocco|UEFA Playoff B|Vancouver|2,Morocco,UEFA Playoff B,Vancouver,2,5.6613
Morocco|UEFA Playoff C|Toronto|2,Morocco,UEFA Playoff C,Toronto,2,5.6613
Morocco|UEFA Playoff C|Vancouver|2,Morocco,UEFA Playoff C,Vancouver,2,5.6613
Morocco|UEFA Playoff D|Toronto|2,Morocco,UEFA Playoff D,Toronto,2,5.6613
Morocco|UEFA Playoff D|Vancouver|2,Morocco,UEFA Playoff D,Vancouver,2,5.6613
Morocco|Norway|New York/NJ|2,Morocco,Norway,New York/NJ,2,5.6613
Morocco|Norway|Boston|2,Morocco,Norway,Boston,2,5.6613
Panama|Senegal|New York/NJ|2,Panama,Senegal,New York/NJ,2,5.6613
Panama|Senegal|Boston|2,Panama,Senegal,Boston,2,5.6613
Morocco|UEFA Playoff A|New York/NJ|3,Morocco,UEFA Playoff A,New York/NJ,3,5.6613
Morocco|UEFA Playoff A|Boston|3,Morocco,UEFA Playoff A,Boston,3,5.6613
